Z1_0	Z1_1	Z1_2	Z1_3	Z1_4	Z1_5	Z1_6	Z1_7	Z1_8	Z1_9	Z1_10	Z1_11	Z1_12	Z1_13	Z1_14	Z1_15	Z1_16	Z1_17	Z1_18	Z1_19	Z1_20	Z1_21	Z1_22	Z1_23	Z1_24	Z1_25	Z1_26	Z1_27	Z1_28	Z1_29	Z1_30	Z1_31
-1.9887282	-1.4284502	1.8433723	-1.5496212	2.0690253	-0.32468486	1.3150587	-0.5200271	1.59902	0.034288876	-0.96068287	-0.33421263	1.6513231	-0.1880551	0.42346784	-1.8748494	-0.43981847	-0.3145856	-1.2213898	-1.5993458	-1.944837	1.9301414	1.7975312	-0.25440577	-0.4725825	-0.032057513	0.5401783	2.2888398	1.8291913	-0.7697246	-1.105572	-0.18058878
-0.45470443	-1.5438786	-0.1889098	-1.3817574	0.18764009	-1.1832567	0.092323154	1.5764563	0.46873832	-0.5934869	-1.4913086	-0.47115365	0.54721636	-2.0759983	-1.1619651	-2.1457288	0.58522093	-0.7049857	0.41422606	0.16647692	-1.9400933	-0.03812787	1.3412926	1.410626	-0.16487944	1.0594662	-0.4254707	-1.8374043	-0.16715537	2.3522446	0.0609235	2.9394727
-2.3280988	0.4017761	2.690137	-1.9582521	1.7824799	0.26984006	2.8713267	-0.5549923	1.7802427	0.19917625	-0.0693132	-1.8864429	1.8561971	-1.5460546	0.34367445	-2.6519213	-1.4116366	-0.78943413	-0.64400023	-2.1670918	-1.732747	3.3036356	2.9050307	-0.74077606	-0.75097066	0.08391427	-0.68770945	2.8963742	1.2276953	0.055144362	-0.792644	-1.2331916
-0.82292366	-1.2408609	-0.5309448	-0.46249515	-0.4994857	-1.2005134	-1.09357	2.9625642	0.43022105	-0.15432414	-1.0821507	-0.5596225	-0.60071987	-2.5785508	-0.7030658	-0.91774493	-0.17084351	-1.0638709	0.3924084	-0.2843279	-1.6478957	-0.040325284	0.119190276	2.085165	-0.38524583	0.63446057	-0.45919728	-0.7170299	0.15220265	1.7433642	-1.8687227	3.3899155
-1.2489265	-0.37661988	-1.0485826	-0.53743005	-0.95465934	-1.7242799	-0.464792	1.6517034	0.7356497	-0.6259296	-1.0734277	0.2639225	-1.1581212	-2.164523	-1.117946	-1.0114572	-0.4630429	-0.4955872	0.017234901	-0.88766706	-1.8275709	-0.42731678	0.43649217	2.2975113	0.7685073	0.20378335	-0.05945146	-0.7928115	-0.60301024	1.3122901	-1.6447364	1.740063
-2.216928	0.09556367	2.5136285	-1.2896973	1.3193928	0.060510732	1.5619419	-0.6742799	0.40643656	-0.79696316	-0.6087043	-1.4365456	1.7477158	-1.9471262	0.30957848	-1.9996482	0.054786913	-0.46775702	-0.5122593	-1.1745108	-1.6646872	3.0354257	3.0097485	-0.97033775	-0.18309826	0.17004402	-1.0044296	2.0916526	1.7087401	-0.5275838	-0.40452695	-1.328999
-0.8527111	-0.9609882	-1.2829986	-0.6722522	-0.9465602	-1.2071697	-0.7257	1.9112903	0.68205833	-0.39418995	-0.83822095	0.20250028	-0.0734843	-2.1947753	-0.22410125	-1.4435257	0.33597896	0.67003006	0.10238881	0.24361323	-2.541644	-0.639966	-0.3793929	1.7600815	-0.40717044	0.39508238	-0.6217729	-0.124449745	-0.03272566	1.4764471	-1.2606411	2.972928
-1.1339663	-0.833143	-1.6152729	-0.385639	0.1114229	0.020712726	0.020799298	1.5921464	0.25842786	-0.23557022	-0.55418336	-0.2526316	-0.78344685	-2.2868922	-1.22263	-2.2171817	-1.3327692	0.34925842	-0.7143536	0.5244411	-1.3708996	-1.2406766	0.55479306	1.5177903	1.0398775	-0.1998683	-0.07055332	-1.1432195	-1.3399932	0.44403365	0.09789191	2.281135
-1.0949216	-0.27186456	-0.7698355	-1.3403398	-1.888855	-2.4060938	-0.6155436	2.554331	0.29623687	-1.7909474	-1.2158706	0.5585914	-0.32542366	-2.1328733	0.33993077	-1.8971239	-0.50630164	1.4605914	0.6706241	0.93451905	-1.8148867	-1.0579011	-1.0933049	2.0917003	-0.06524924	0.9602856	-0.46764785	-0.48792827	-0.89545166	1.2889488	-0.46361285	3.253191
-0.9962152	-0.4326921	1.8778135	-1.0269241	1.1003097	-1.2655699	2.199228	-0.19184214	-0.051393256	-1.2057316	-0.7114216	-0.7837082	1.8930335	-1.5208992	0.65524155	-2.4193356	-0.3370433	-0.61923915	0.3708236	-0.89870465	-0.3516875	1.7968802	1.4176912	-0.48963407	-0.6985753	-0.12090165	0.60416174	1.8280447	0.94737476	-0.23101735	-0.28740165	-1.037057
-3.2231913	0.30368513	3.1512053	-1.2291461	1.8388165	-0.78520757	2.574744	-1.3358197	0.54548085	0.4004999	-0.77828366	-2.7199872	2.0148118	-0.42009816	-0.11456439	-2.9958556	-0.92451936	-0.42685077	-0.38355076	-1.7418735	-1.6848525	3.5100908	1.8810738	-0.7656548	-0.36352822	0.00034784735	0.06348665	2.6950424	1.21996	-0.41980433	-1.422748	-1.7107675
-1.1124562	-0.26518297	0.9283856	-1.2722874	0.13149498	-0.3293215	1.7128007	1.3410517	0.13972278	-0.31973636	-1.0720727	-0.41398644	0.30605695	-1.4708164	-0.21644366	-1.1772432	-1.3442302	-0.15480979	-0.6142718	-0.48331222	-1.8722835	1.4481413	1.1128365	0.8340452	0.57404536	0.88870186	0.07129568	0.4670301	0.110325456	0.5807676	-0.21337125	0.26083097
-0.79548025	-1.4189754	-0.9386727	-1.3253059	0.20313534	-0.945978	0.9146924	0.7804644	0.49192786	-0.10581224	0.12781607	0.4332223	0.7269266	-1.3264929	-0.11845271	-1.221678	-0.69298583	-0.2781439	0.10680296	-0.256233	-1.8688943	-0.05210811	0.8421719	0.54445374	-0.39580432	-0.44528738	-0.48688805	-0.15282513	-0.7853336	-0.09651988	-0.7628151	0.85565466
0.27711463	-1.2594669	-1.3401833	-0.78167486	-0.9677893	-1.7641659	-0.67350876	2.5690138	0.076723665	-1.8689809	-0.6302379	0.587217	-1.1872234	-1.8840052	-0.27970368	-1.1634518	-0.801439	0.8715871	0.71377957	0.109426305	-0.94708383	-1.6135852	-0.26250532	2.3889153	-0.9271169	0.46510142	-0.8567449	-0.19356655	-0.49789003	1.6628624	-0.88394916	2.8554316
-1.0265645	-0.50739443	-2.0226789	-0.75689775	-0.6892993	-0.8519086	-1.4036322	1.9692817	1.5034268	-0.13719314	-0.6008761	0.39480177	-0.7606377	-1.638905	-0.58393776	-0.6773455	-0.3245098	0.5816714	0.7550213	0.14359243	-2.5610008	-0.44227463	0.46348935	2.1241982	-0.5715497	0.5222614	-1.335971	-0.5168947	-0.64396113	1.4226303	-0.47740614	2.307555
-2.1711035	0.89880127	2.47516	-0.9748173	1.9183284	-0.44813094	2.097154	-0.7517393	0.7680166	-0.44274178	-0.3455765	-1.2189617	1.7599975	-1.1073437	0.01414701	-2.1880105	-0.4594761	-0.04103459	-0.3661322	-1.2858431	-1.5528433	2.9752445	1.8689231	-1.2079909	0.008746721	-0.72062063	-0.90015715	1.5707358	2.102577	-0.3898284	-1.8604696	-1.9899919
-2.8206692	-0.14543386	2.8921595	-0.73202246	2.3213835	-0.8574262	1.6352144	-0.64198804	1.4844123	-0.2129421	-1.2142019	-1.9806201	2.2222707	-0.69885623	0.493409	-3.027221	-0.814182	0.095947996	-0.77630454	-1.8930815	-2.046125	3.668765	1.8837591	-1.6161106	-0.5071563	0.00014140666	0.20068052	3.0145843	1.9708339	-0.7514663	-1.597559	-1.3415519
-0.82186604	-0.71061295	-0.04615154	-0.67643714	0.65285444	-0.2551125	-0.376293	1.5648209	0.45090818	-0.6122469	-0.017506424	0.07709369	-0.4428535	-1.5815737	0.2817308	-0.46380958	-0.4702676	-0.33015987	-0.15221444	-0.13745962	-0.45073885	0.02099505	1.183082	0.519233	-0.34037805	0.16369376	-1.093459	-0.3434517	0.5500199	-0.15939462	-0.6901547	0.792201
-1.4314294	-1.0739427	2.5287108	-0.87703013	1.2091165	0.19440615	2.1301332	-0.14499496	0.80153453	-1.5361859	0.12562956	-0.90163577	1.1617326	-1.7833657	0.1414832	-1.9169277	-1.1484298	-1.1906995	0.8343591	-1.0332605	-2.2281408	1.5070603	2.686933	-0.63377	-1.2203689	0.79675245	-1.0195713	1.1561928	1.3926554	1.144702	-0.7475166	-0.38102442
-1.271022	-0.053768985	1.0932809	-1.4447439	0.52480155	-0.34580502	1.3808815	0.96681666	0.32746485	-1.7698911	-0.7338433	-1.034781	0.98482	-1.1723807	0.4229983	-2.5244734	-0.68600595	-0.60190004	-0.16728033	-0.8793795	-1.5424777	1.334533	0.5976809	0.10255435	-0.46806693	-0.11052175	-0.031521082	0.8505089	-0.30372593	1.0265214	0.22163467	-0.15926552
0.03265772	-0.26162317	-1.1890607	0.04148536	-0.30569452	-1.3557675	-1.0469477	2.6605551	-0.23963344	-0.9912455	-1.2200247	-0.056191385	-1.0376142	-1.7041774	-1.5838953	-1.254516	-0.68765044	0.14251189	0.032815076	-0.09494634	-1.3616492	-1.5453115	0.13062242	1.7455008	-1.0369681	0.84855574	-0.46519923	-0.629241	-0.20293066	1.5991944	-1.1844664	2.2981796
-1.5569155	-0.46370596	1.9096037	-1.5108905	1.3161525	-0.6961233	1.9465659	0.24847467	1.048499	0.07879191	-1.9315221	-1.6797581	1.5354652	-0.52947927	0.44514766	-1.8690566	-0.6406098	-1.0636531	-0.07656222	-1.3648547	-1.9824225	2.4028625	1.9477503	-0.39524165	-1.0141569	0.42382568	-0.053388134	1.5579126	0.915025	-0.71555614	-0.26731604	-0.3362537
-1.0027028	-1.1954119	-1.3614442	-1.271511	-1.5175937	-0.5850883	-1.1420475	1.4690807	-0.10308704	-0.8395854	-1.4322028	0.4378777	-0.8324242	-2.2335486	-0.5386627	-0.6128211	0.36123452	0.5067758	0.9953002	-0.20039077	-1.0388031	-0.6463321	0.29911768	1.9441576	-0.32425833	0.4419516	-0.77384865	-0.7546043	-0.401402	1.2887146	-0.40121913	3.1210394
-1.9413706	0.6300025	1.361048	-1.830243	1.0373921	0.17099458	2.0726423	-0.49001324	1.1463584	0.015040271	-0.07074568	-1.6008244	2.1079478	-0.5448651	-0.18400052	-2.0527315	-1.5408064	-0.27333614	-0.73104775	-0.93153274	-1.0362684	2.2886977	2.4171624	-0.77100027	-0.5345207	0.6771453	-0.43960345	2.4257364	0.76447874	-0.314086	-1.195656	-0.4744479
-2.2599268	-0.40442988	4.157106	-1.2584301	1.1869898	-0.21090877	2.126372	-0.89840966	0.52977914	-0.9303286	-0.24081707	-1.4839044	2.6684825	-1.0832133	0.8338743	-3.2764223	-0.6611715	-1.3591492	-0.26380423	-1.5602489	-1.7589831	2.7486222	2.7579565	-1.6447299	-1.0281967	0.45374838	-0.6142454	1.9594358	1.2792948	-0.5287939	-1.0277377	-1.8814843
-1.1623851	-0.4568646	-0.16494697	-0.44220296	-0.40856364	-0.8792954	-0.38108534	0.3380062	1.789746	-0.108873524	-1.7476132	-0.33066994	0.318598	-0.7069236	0.25160718	-1.5179824	-1.1603751	0.3322042	-0.32240626	-0.29396182	-1.8373111	-0.3698318	0.98983	0.7679672	-0.71338725	0.72872317	0.09933795	0.33627617	-0.14375843	0.7442968	-0.956269	2.4015985
-2.0767136	0.019803802	3.3796957	-1.31057	1.4272437	-0.5191881	2.4058719	-0.99451435	0.9748391	-1.1970383	-0.7251492	-1.3973536	2.3020885	-0.82498777	1.0749692	-2.8090255	-0.9401256	-0.8134915	-0.85864943	-1.2020376	-1.982493	3.1905818	2.7649412	-1.1334097	-0.98536986	0.7195551	0.27735162	2.184098	1.6885387	-0.8872901	-0.5878738	-1.3027304
-2.7136295	0.26430896	2.7251651	-0.85713804	2.3072858	-0.4948624	2.4343514	-0.580604	0.7620667	-0.045640163	-0.6404973	-2.9054751	2.0300114	-0.6401704	0.2005519	-3.1631734	-0.22659981	-0.6969802	-1.1162637	-1.7031207	-2.0568295	3.4021342	3.1960616	-1.3683953	-1.0029812	0.09680318	-0.23019111	1.8863564	1.5432528	-0.03236202	-1.4037373	-1.7422352
-3.2734008	0.09895445	2.7592418	-1.6435692	1.2077919	-0.14826575	1.7286458	-0.86590266	0.67318267	-0.5317316	-1.3097596	-2.9679391	2.9562538	-0.2846977	0.46188378	-3.0761836	-0.93160677	-1.0232028	0.14426474	-1.0011085	-1.6244321	3.002619	2.5501256	-1.5480907	-0.09784941	-0.200014	-0.70223814	2.445322	0.99175364	-0.5066152	-0.4529279	-1.2935886
-1.1745263	0.1089674	3.1220644	-1.5769678	0.73810995	0.1269876	2.118995	-0.2718895	0.20775765	-0.94126177	-0.14792648	-1.3253379	1.6697571	-1.3993478	0.9013989	-2.0452428	-0.6186015	-1.245745	-0.7145432	-0.67816937	-2.0166302	2.32827	2.2661023	-0.20655477	-1.736171	0.8405508	-0.15702623	0.697136	1.057541	-0.6277828	-0.30550718	-0.8089057
-0.8150337	-0.9904463	-1.1541286	-0.8521692	-0.8076645	-2.3197596	-0.3846258	2.7616103	0.1471824	-1.0960965	-1.1259725	-0.12680101	0.03740823	-1.7983172	0.103480294	-2.3478684	-0.3997956	1.0129136	0.4960289	1.1412687	-0.8993987	-1.2961915	-0.21853241	1.6841724	-0.0228137	0.22852035	-0.74201655	-0.5855185	-0.7335454	1.863488	-1.3969691	2.5382047
-2.1532986	1.0398569	1.513478	-0.72827995	1.1257465	-0.25373632	1.3773915	-0.52104145	1.107393	0.039451264	-0.84583557	-2.192363	1.9719827	-0.75293475	-0.042560946	-2.2254212	-0.9084161	-0.87171	-0.99256164	-1.8418427	-2.261827	2.1337717	1.9555961	-0.92159307	-0.342214	0.09632077	-0.3980859	2.185091	1.2634666	-0.5176343	-1.0308118	-1.6485908
-1.7333382	-0.46500918	2.5282288	-1.499281	1.0559977	-0.52349097	1.5171092	-1.0343761	0.75384665	-0.10283295	-0.54283565	-1.1403983	1.4653437	-0.519417	0.4678919	-1.8636255	-1.3135672	-1.1427114	-0.32700118	-1.7083709	-2.238545	2.586534	2.7994852	-1.3116369	-1.7067062	0.25390232	0.06958562	1.9890826	1.2065512	-1.1023394	-1.4303706	-0.8277833
-0.8740169	0.24945427	-1.1613845	-0.4720453	-0.29429927	-1.3526057	-1.0587329	1.231236	0.11136013	-0.5890858	-1.7570641	-0.24380916	-0.3779289	-2.4809153	0.495834	-1.3346095	0.11723951	0.03997265	0.5793353	-0.26884735	-0.8248396	-1.3395116	0.84515333	1.9808598	0.048280336	0.6545352	-1.2785228	-0.34449792	-0.75286716	0.651082	-1.4123664	1.8995893
-1.5700806	-0.47580034	3.570903	-1.9806296	1.7541145	0.12149558	1.8523035	-0.008610815	1.5683814	-0.5345976	-0.5122827	-1.688653	1.168986	-0.73539156	0.6490918	-2.5007935	-1.2946535	-0.4934792	-1.109304	-2.129975	-2.8133793	2.726245	2.8439054	0.031817853	-0.50884163	1.6005232	-0.77648365	1.8009741	1.8659298	-0.08697522	-0.9134601	-0.86489695
-0.7952143	-1.1246369	-1.5021563	-1.2893298	-0.069633126	-1.4974055	-0.28406772	2.1829586	-1.0817715	-0.5119834	-0.8401023	-0.2029456	0.61004096	-2.3301811	-1.2716941	-1.4146152	0.03998127	0.6344517	0.18343204	0.2811557	-0.45731205	-0.43205518	0.0012663305	2.2252066	-0.025139384	-0.37514767	-1.060653	-0.97937465	-0.5859723	2.6341038	-1.5383656	1.7250719
-1.2277669	-0.6338007	-1.4381796	-0.83254707	0.15954342	-0.44727167	-0.35489792	1.722249	1.2661706	0.026054181	-1.5866184	-0.33681542	0.18917108	-1.036157	-0.5403312	-1.2042273	-0.47189415	-0.09797819	-0.95727706	-0.76350546	-2.2029605	0.4744136	1.4396813	0.79313433	0.40122038	0.96577036	-0.18057543	-0.008943249	1.0399461	0.5366662	-0.6197802	1.1509044
-1.3866785	-0.5174341	-1.0218883	-0.7151514	-0.4705449	-0.74592793	-1.271194	1.156574	0.86296713	-0.47902435	-0.4659988	-0.20327479	-0.5101374	-1.881813	0.044156764	-0.6867468	0.021875583	0.07733836	0.032247268	-0.99426186	-2.3114161	-1.0413201	0.74383235	0.97781825	-1.0886626	0.99626505	-1.0326321	-0.6208374	-0.6645416	1.2803228	-0.42459923	1.0908488
-0.758211	-0.9140322	0.5577403	-1.1492544	0.6913345	-0.1471644	1.5854014	0.75979495	1.7628667	-1.013075	-0.29677692	-0.71867526	0.09013277	-0.5982419	0.32929426	-1.6139032	-1.0909399	0.62336	-0.3143282	0.1810506	-1.8804444	0.643447	0.88000345	-0.0002455786	-1.0616578	1.303443	-0.6742728	0.3316061	0.32078555	-0.78610665	-0.2535079	0.5718961
-0.62757134	0.96697843	1.6021965	-0.87096006	1.4453002	-0.7871399	1.0227842	-0.4016996	1.0717785	-0.51511896	-0.36045045	-1.0513239	2.1426814	-1.3716044	0.72077984	-2.0804813	-0.6292122	-0.30198678	-1.2157499	-1.0765727	-2.015963	2.0427725	1.8425511	-0.4024445	-0.9646662	-0.8628285	0.38515818	1.5988159	1.097146	-0.2488986	-0.53811145	-0.5558997
-1.3375832	-0.38034368	-0.48872954	-0.9981051	-0.10596356	-1.3241467	-1.0817057	1.1378851	0.7244149	-1.98813	-0.6818905	-0.09712678	-0.15314776	-2.2062426	0.9932455	-0.9978868	0.19899982	0.13441485	-0.17421189	-1.379591	-1.2937064	-0.36527967	0.6478332	0.58844054	0.20956135	0.5669964	-0.60195625	-0.43741173	-0.17077693	0.066414006	-0.2802987	1.3366703
-0.17015502	-1.3442307	-1.3723086	-1.1593882	-0.036986593	-2.6868703	-1.042628	2.283638	-0.29441077	-0.63665944	-0.75079966	-0.12968385	-0.92726	-1.9810753	-1.5751046	-2.0252392	-0.25733238	0.37114987	0.85442847	1.2268175	-1.4620441	-0.9700462	0.18239044	2.0588892	-0.30746242	0.66054	-0.14314842	-1.6562971	-1.6735574	2.5973818	-0.74433887	3.773017
-1.4767116	-0.566058	0.40116695	-1.0996976	0.98275113	-0.5202635	0.7198064	0.57691765	1.8653347	-1.5413417	-1.2290351	-1.1910346	1.518321	-0.4253539	-0.12560654	-0.82956064	-1.2930288	0.09270139	-1.0690088	-1.2745265	-2.0431528	1.8355179	2.1568093	-0.5494254	-1.0688066	1.3206465	-0.25269818	0.28564155	1.0938411	-0.8987412	-1.3412962	0.67626685
-2.3571887	-0.5883049	2.762523	-1.787599	2.0213716	0.30615768	2.0679355	-0.9273238	1.6918132	-0.6877589	-0.71432614	-0.8579419	1.8041809	-1.8838323	0.57445806	-2.495533	-1.3085071	-0.67606467	-0.2986013	-2.01211	-1.3573364	2.7188902	2.462008	-1.087702	-0.3660939	-0.20274311	-0.4768784	2.2770474	1.5267571	0.076374374	-1.0827502	-0.5847966
-1.0880151	-0.066613056	-0.86656976	-1.0969828	-0.5120197	-1.2071927	-0.896826	1.5539459	0.4498736	0.39260364	-1.3927598	-0.22813238	0.52857137	-2.3318312	-0.826017	-2.0423677	0.17686251	0.6184152	0.27115217	1.2053523	-1.7935632	-0.6038206	0.47082573	1.0814787	0.4074262	0.30816555	-0.579846	0.23208095	-0.2920909	0.95284027	0.42366922	3.0114784
-1.6677521	0.6185202	2.8732293	-1.1270747	1.3544084	-0.059265696	1.6760288	-0.8260662	1.4728737	-0.9221462	-0.82887983	-2.0866373	2.3288682	-1.1139816	0.50591284	-2.761782	-1.3287773	-0.48439068	-0.27866822	-1.6676959	-1.6774911	2.8862295	2.6766372	-1.5825047	-0.9165502	-0.32209793	-0.42991602	2.4902108	1.039981	-0.6548608	-1.418103	-1.4196008
-1.1208481	-0.19858633	0.2239784	-1.4271127	-0.78844565	-0.43831757	0.66036236	0.17037709	0.34557974	-0.26864597	-0.6503288	-1.5796068	0.88006413	-1.4491807	-0.54557556	-1.4667625	-1.3385392	0.047505993	-1.0936224	-0.21400303	-0.9748244	0.7509263	1.3705549	0.29119742	-1.1380093	0.014232451	-0.28185198	1.1880785	-1.1547124	0.06917418	-0.8251779	0.80464774
-1.615922	-0.024977496	-0.34275267	-0.97514915	-0.28871486	-1.3512297	-0.29078838	0.7287406	0.24178281	0.29286438	-0.983233	-0.6865074	0.26816148	-1.7554522	0.29398552	-0.7905593	-0.37188822	0.3752499	0.14680365	-0.7545205	-2.0974274	0.01881522	1.5460836	1.1906501	0.3598642	0.22437134	-0.81396437	-0.12800132	0.68984216	0.85754913	-0.61297035	0.41303724
-1.175131	-0.43869838	-0.90299237	-0.2046397	-0.18683115	-1.5455112	-1.0182154	1.9581065	0.43429232	-0.48114195	-0.9340836	-0.85158855	0.4901522	-1.8180646	0.14148735	-1.0502435	-0.7663158	0.28134158	-0.010119548	0.25694212	-1.6393462	0.20594391	0.6094065	1.0036061	-0.72851586	0.096608244	-0.273541	-0.92378694	-0.06589195	1.5452865	-1.2404361	1.9316282
-1.7478021	0.1697179	1.3775446	-1.3590137	0.98039305	-0.7505167	1.9037462	0.0039969757	1.3228167	-0.8920976	-0.12070741	-1.0732958	2.799605	-1.2238013	0.5081595	-1.7566853	-1.2228566	0.57844347	-1.0176105	-1.0645218	-1.4779239	2.489789	1.5495018	-0.5255635	-0.91026396	0.5034727	-0.37980518	1.6977475	0.59299004	-0.6005389	-1.3116658	-0.31404692
-1.9035469	-0.98143893	-2.189194	-0.7609494	-0.9010644	-1.9619403	-1.0200999	2.416069	1.2105477	0.11572274	-1.8610241	0.08065772	-0.30764395	-2.8569348	0.30176204	-1.6846356	-0.5043	1.2681974	0.18482624	0.74994314	-1.961865	-1.769913	0.4099967	1.6820892	0.19302836	0.06773289	0.069144785	-0.60249114	-0.8498187	1.9126434	-0.7511661	3.4265442
-0.8517772	-0.5446028	-0.7154826	-1.2655131	-0.5664315	-2.6904771	-0.04848281	2.1584046	1.0143834	-0.4815291	-0.9309598	-0.15219417	-0.4054749	-1.8875839	-0.4379161	-0.68978643	0.17650706	0.8833453	0.6489197	0.24260174	-2.345757	-1.2023845	-0.00048545003	2.3422873	0.3150684	0.861787	0.14390054	-1.6376352	-0.18109527	1.2589415	-0.79505205	3.100226
-1.5738606	-0.7344654	-1.3668001	-1.1613313	-1.4751195	-1.6164219	-0.37356877	1.9833548	1.7315457	-0.24182978	-0.8815874	0.71146446	0.22848219	-1.8943793	0.009149123	-0.94664174	-0.04799474	1.3587089	0.8724563	1.3478729	-3.0130172	-1.4034722	-0.08554196	2.0717118	-0.39020553	0.9373339	-0.7300801	-0.44441897	-0.23441237	2.6936667	-0.5746759	2.7090597
-2.0630713	-0.2900459	3.180033	-1.7789744	1.835559	-0.19961107	1.5174388	-0.55389863	1.6406796	-0.71294504	-0.76080185	-1.1632962	2.700781	-0.5173029	0.3591219	-1.655944	-1.1432203	-0.7309895	-0.6308299	-2.245665	-2.7415004	2.975113	2.050325	-0.83967793	-0.58943194	0.15633386	0.106075525	1.9610852	1.494919	-0.97781485	-1.262649	-1.2656515
-1.2428267	-0.4089533	-1.7612332	-0.06177359	-0.13463749	-1.1986203	-0.06662916	1.5189285	0.8767859	-0.5158274	-0.42813918	-0.0952985	-0.715103	-2.186316	-0.72754794	-0.6462951	-0.31767845	0.8189089	0.0687402	0.12574813	-2.278635	-0.7553758	0.26495332	2.4101436	-0.61417663	0.84505343	-0.33140427	-2.009498	-0.46372548	1.0907221	-0.5076824	2.5007887
-2.198432	-0.31828734	3.1361809	-2.1202528	1.5111073	0.5051961	2.2819173	0.10998191	0.7794594	-0.14658019	-0.831989	-1.2173078	1.5688552	-0.6856425	0.8006179	-2.702361	-0.31252444	-0.7878842	-0.48496774	-1.4177	-2.120576	2.2776551	1.9465638	-1.0409943	-1.1743234	0.45256275	-0.16739556	1.0973059	1.2265532	-0.3211632	-0.43293846	-1.0929642
-3.060637	0.78678465	3.3899271	-1.0511398	2.41208	-0.16244945	2.2954347	-1.1372077	1.0962508	-0.73431873	-0.03844941	-2.0277226	2.295241	-1.5437698	0.29035476	-2.7816005	-0.4650004	-0.45231804	-0.88537073	-2.1869645	-1.9388888	3.4294055	2.610715	-1.2280028	-0.740539	-0.19160822	-0.5815799	2.7482698	1.6733195	-0.19292864	-0.32369322	-1.5287952
-1.8074397	-1.1256766	2.040898	-1.6903551	1.3613816	0.20503679	1.2275598	0.090039834	1.4576559	-0.6454756	-0.43563363	-0.6434298	1.5653746	-2.0238914	-0.26241577	-1.4501272	-1.1276749	-0.22859251	-0.60857505	-2.1857939	-1.7149117	2.488369	1.3928628	-0.16476025	-0.6361734	1.2004488	-0.21079567	2.0930054	1.2625134	-0.441095	-0.60645974	-0.14752874
-1.8359548	0.24285212	1.8997214	-1.5840399	1.456682	-0.97721523	1.2880592	-0.46232605	1.4734888	-0.92927146	-0.62715	-1.5219693	2.4032204	-0.4801702	0.077969566	-2.7466066	-1.272638	-1.1314244	-0.25087178	-1.2258815	-1.3081852	2.3629572	2.3423576	-0.7549406	-0.75546116	0.46561018	0.23793316	2.3219063	1.2023392	-0.7910436	-0.86199176	-1.33494
-0.75398374	-0.34538206	-1.0006008	0.2079064	-0.42418602	-0.8035029	0.6744321	0.2805478	0.48582888	0.01623156	0.0710682	-0.54176307	0.18474811	-1.2154347	-0.49191475	-1.6215127	-0.5888346	0.038233433	-0.13782679	-0.47376296	-0.6055692	-0.4487332	0.96822715	0.6356597	-0.64693683	0.15823033	0.0042366087	-0.50431234	-0.39013726	0.1527423	-1.270807	1.2556204
-2.400445	-0.1874118	3.3932014	-1.9372257	1.8192481	0.274098	2.2939856	-0.8432574	1.9037765	-0.57832	-0.40495947	-1.8237507	2.5958204	-0.528402	0.5515243	-2.3669655	-1.3797202	-0.7117005	-0.43028367	-2.2351584	-1.9727238	3.934999	3.2818398	-1.7611508	-1.0617355	0.098965384	-0.2668647	2.491316	1.4989816	-0.5549845	-1.415165	-2.0068922
-2.3927395	-0.8598842	2.7878063	-1.4461557	1.7381524	-0.3302934	2.3557775	-0.6848507	1.3462077	-0.7921856	-1.1202062	-1.9738142	2.2964127	-0.9431139	0.9436049	-2.6219943	-1.1836406	-0.17853467	-0.008512488	-2.0967338	-1.9191465	3.4483166	2.4552083	-1.4657708	-0.3597996	-0.3516327	-0.53368497	2.9538271	1.5841148	-0.11399499	-0.89988935	-1.0220299
-2.319294	-1.3625909	2.9072926	-2.5648184	1.2883843	0.09736404	2.2790804	-0.6703769	1.3189456	-1.1405637	-0.16010872	-0.64330524	2.3846643	-1.1382121	0.54619145	-1.6078769	-1.2097458	-1.0123293	-0.14331272	-1.5032686	-1.819781	3.1559231	2.939824	-1.2119765	-0.5611309	0.71701944	-0.6176871	2.0078948	1.3792129	-0.63813823	-1.1669742	-1.1698452
0.12476742	-0.91810185	0.7780552	-0.754524	0.4629375	-0.4419373	1.1146799	1.6946503	1.0876362	-0.07017792	-0.9147223	-0.34852633	0.22089683	-0.9399798	-0.63554376	-2.5660694	-0.68962294	-0.27339497	-0.36261737	-0.64238286	-2.0663867	-0.7522982	0.9978775	1.9755046	-1.1497812	1.0663117	-1.1235173	0.083274916	-0.7883916	0.68647015	0.61855865	2.2804115
